Número d'expedient,Codi districte,Nom districte,NK barri,Nom barri,Codi carrer,Nom carrer,Num postal caption,Descripció dia setmana,Dia de setmana,Descripció tipus dia,NK Any,Mes de any,Nom mes,Dia de mes,Hora de dia,Descripció torn,Descripció causa vianant,Número de morts,Número de lesionats lleus,Número de lesionats greus,Número de víctimes,Número de vehicles implicats,Coordenada UTM (Y),Coordenada UTM (X)
2010S005203,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,162104,Infanta Isabel,0001 0001,Dilluns,1,Laboral,2010,7,Juliol,26,10,Matí,Desconegut,0,1,0,1,2,"4584726,17","427359,64"
2010S005379,5,Sarrià-Sant Gervasi,52-5-24,les Tres Torres,44709,Bonanova,0043 0043,Diumenge,7,Laboral,2010,8,Agost,1,12,Matí,Desconegut,0,1,0,1,2,"4584029,79","427271,24"
2010S006232,5,Sarrià-Sant Gervasi,52-5-24,les Tres Torres,97308,Dalmases,0059 0059,Dimecres,3,Laboral,2010,9,Setembre,15,11,Matí,Desconegut,0,0,0,0,1,"4583859,56","427176,76"
2010S001265,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,162909,Iradier,0045 0045,Dissabte,6,Laboral,2010,2,Febrer,20,13,Matí,Desconegut,0,1,0,1,2,"4584341,06","426661,16"
2010S000437,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,240208,Pàdua,0041 0041,Dimarts,2,Laboral,2010,1,Gener,19,19,Tarda,Desconegut,0,3,0,3,2,"4584240,73","428686,39"
2010S000443,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,279600,República Argentina,0163 0165,Dilluns,1,Laboral,2010,1,Gener,18,07,Matí,Desconegut,0,1,0,1,1,"4584780,23","428391,68"
2010S004521,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,33509,Ballester,0033 0035,Dimarts,2,Laboral,2010,6,Juny,29,19,Tarda,Desconegut,0,1,0,1,1,"4584252,28","428580,42"
2010S003106,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,152508,Guillem Tell,0032 0032,Divendres,5,Laboral,2010,5,Maig,7,08,Matí,Desconegut,0,1,0,1,2,"4583756,57","428788,34"
2010S000162,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,179708,Lincoln,0040 0040,Dissabte,6,Laboral,2010,1,Gener,9,14,Tarda,Desconegut,0,1,0,1,2,"4583737,95","428754,55"
2010S006540,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,267000,Príncep d'Astúries,0011 0011,Dilluns,1,Laboral,2010,9,Setembre,27,11,Matí,Desconegut,0,1,0,1,1,"4583728,08","429003,90"
2010S000617,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,143904,General Mitre,0141 0143,Dimecres,3,Laboral,2010,1,Gener,27,08,Matí,Desobeir el senyal del semàfor,0,2,0,2,1,"4583829,25","427916,29"
2010S008761,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,191703,Mandri,0010 0010,Dissabte,6,Laboral,2010,12,Desembre,18,22,Nit,Desconegut,0,2,0,2,2,"4583760,56","427719,30"
2010S008184,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,302000,Sant Gervasi,0062 0062,Diumenge,7,Laboral,2010,11,Novembre,28,14,Tarda,Desconegut,0,1,0,1,1,"4584803,72","427990,41"
2010S005926,6,Gràcia,61-6-28,Vallcarca i els Penitents,146800,Glòria,0019 0019,Dijous,4,Laboral,2010,9,Setembre,2,10,Matí,Desconegut,0,1,0,1,2,"4584718,66","428833,42"
2010S000471,6,Gràcia,61-6-28,Vallcarca i els Penitents,123408,Lesseps,0020 0020,Dimecres,3,Laboral,2010,1,Gener,20,21,Tarda,Desconegut,0,1,0,1,2,"4584320,25","428910,64"
2010S003564,5,Sarrià-Sant Gervasi,54-5-22,"Vallvidrera, el Tibidabo i les Planes",335654,Vallvidrera al Tibidabo,000140000,Dilluns,1,Laboral,2010,5,Maig,24,14,Tarda,Desconegut,0,1,0,1,1,"4585570,63","426206,85"
2010S006142,5,Sarrià-Sant Gervasi,54-5-22,"Vallvidrera, el Tibidabo i les Planes",160007,Església,0030 0032,Dissabte,6,Laboral,2010,9,Setembre,11,17,Tarda,Desconegut,0,4,0,4,2,"4585421,94","425118,19"
2010S005961,5,Sarrià-Sant Gervasi,54-5-22,"Vallvidrera, el Tibidabo i les Planes",335654,Vallvidrera al Tibidabo,000320000,Divendres,5,Laboral,2010,9,Setembre,3,15,Tarda,Desconegut,0,0,0,0,1,"4585925,39","426363,34"
2010S007826,6,Gràcia,61-6-29,el Coll,230000,Mare de Déu del Coll,0144 0144,Dimarts,2,Laboral,2010,11,Novembre,16,12,Matí,Desconegut,0,1,0,1,1,"4585724,71","428886,36"
2010S007599,6,Gràcia,61-6-28,Vallcarca i els Penitents,701268,Dalt (Llobregat),001000000,Dilluns,1,Laboral,2010,11,Novembre,8,12,Matí,Desconegut,0,1,0,1,4,"4585684,37","428116,63"
2010S000048,6,Gràcia,61-6-28,Vallcarca i els Penitents,158107,Vallcarca,0123X0123X,Dilluns,1,Laboral,2010,1,Gener,4,16,Tarda,Desconegut,0,1,0,1,2,"4584883,36","428392,54"
2010S002592,6,Gràcia,61-6-28,Vallcarca i els Penitents,229908,Mare de Déu del Coll,0130 0130,Diumenge,7,Laboral,2010,4,Abril,18,20,Tarda,Desconegut,0,0,0,0,1,"4585014,18","428704,05"
2010S000544,6,Gràcia,61-6-28,Vallcarca i els Penitents,116901,Esteve Terradas,0001 0003,Dissabte,6,Laboral,2010,1,Gener,23,09,Matí,Desconegut,0,0,0,0,1,"4584904,64","428354,43"
2010S002477,6,Gràcia,61-6-28,Vallcarca i els Penitents,84306,Collserola,0002 0016,Dimecres,3,Laboral,2010,4,Abril,14,07,Matí,Desconegut,0,1,0,1,2,"4585325,26","427810,91"
2010S001828,6,Gràcia,62-6-31,la Vila de Gràcia,310802,Sant Salvador,0113 0115,Dimarts,2,Laboral,2010,3,Març,16,17,Tarda,Desconegut,0,1,0,1,1,"4584439,58","429455,45"
2010S007879,6,Gràcia,61-6-30,la Salut,76807,Sardenya,0561 0563,Dimecres,3,Laboral,2010,11,Novembre,17,13,Matí,Creuar per fora pas de vianants,0,1,0,1,1,"4584963,57","429917,13"
2010S005693,6,Gràcia,61-6-29,el Coll,336205,Tirso,0002 0002,Divendres,5,Laboral,2010,8,Agost,20,13,Matí,Desconegut,0,1,0,1,2,"4585471,92","428979,75"
2010S008176,6,Gràcia,61-6-30,la Salut,344000,Dalt,0009 0009,Diumenge,7,Laboral,2010,11,Novembre,28,07,Matí,Desconegut,0,1,0,1,4,"4584430,49","429059,11"
2010S005336,6,Gràcia,62-6-31,la Vila de Gràcia,208001,Torrent de l'Olla,0142 0142,Divendres,5,Laboral,2010,7,Juliol,30,11,Matí,Desconegut,0,1,0,1,1,"4583834,67","429479,59"
2010S004572,6,Gràcia,62-6-31,la Vila de Gràcia,206403,Gran de Gràcia,0041 0043,Dijous,4,Laboral,2010,7,Juliol,1,14,Tarda,Desconegut,0,1,0,1,2,"4583400,84","429469,69"
2010S008548,6,Gràcia,62-6-31,la Vila de Gràcia,144601,Diagonal,0446 0448,Diumenge,7,Laboral,2010,12,Desembre,12,06,Matí,Desconegut,0,2,0,2,2,"4583121,21","429664,98"
2010S008438,6,Gràcia,62-6-31,la Vila de Gràcia,144601,Diagonal,0466 0466,Dimecres,3,Laboral,2010,12,Desembre,8,06,Matí,Desconegut,0,1,0,1,2,"4583070,35","429506,57"
2010S006445,6,Gràcia,62-6-31,la Vila de Gràcia,148307,Gràcia,9999 9999,Dijous,4,Laboral,2010,9,Setembre,23,15,Tarda,Desconegut,0,1,0,1,2,"4583212,90","429663,37"
2010S000735,6,Gràcia,62-6-31,la Vila de Gràcia,206403,Gran de Gràcia,0208 0208,Diumenge,7,Laboral,2010,1,Gener,31,10,Matí,Desconegut,0,0,0,0,1,"4583941,50","429121,34"
2010S006449,7,Horta-Guinardó,71-7-38,la Teixonera,92202,Cortada,0046 0048,Dijous,4,Laboral,2010,9,Setembre,23,12,Matí,Desconegut,0,0,0,0,1,"4586213,78","428784,60"
2010S004538,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,144306,Pi i Margall,0030 0030,Dimecres,3,Laboral,2010,6,Juny,30,15,Tarda,Desconegut,0,1,0,1,2,"4584266,65","430088,27"
2010S008459,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,90502,Còrsega,0471 0477,Dijous,4,Laboral,2010,12,Desembre,9,10,Matí,Desconegut,0,1,0,1,2,"4583837,96","430442,97"
2010S000708,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,305100,Sant Joan,0181 0181,Divendres,5,Laboral,2010,1,Gener,29,21,Tarda,Desconegut,0,1,0,1,1,"4583849,86","430134,81"
2010S001275,6,Gràcia,62-6-31,la Vila de Gràcia,90502,Còrsega,0427 0427,Dissabte,6,Laboral,2010,2,Febrer,20,21,Tarda,Desconegut,0,1,0,1,2,"4583597,06","430196,86"
2010S002481,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,286504,Roger de Flor,0221 0221,Dimecres,3,Laboral,2010,4,Abril,14,10,Matí,Desconegut,0,2,0,2,3,"4583699,27","430484,31"
2010S005839,7,Horta-Guinardó,71-7-39,Sant Genís dels Agudells,148409,Sant Cugat,000140000,Diumenge,7,Laboral,2010,8,Agost,29,15,Tarda,Desconegut,0,1,0,1,1,"4586321,60","427420,32"
2010S003340,7,Horta-Guinardó,72-7-36,la Font d'en Fargues,141206,Garriga i Roca,0074 0074,Diumenge,7,Laboral,2010,5,Maig,16,06,Matí,Desconegut,0,1,0,1,1,"4585877,35","430569,60"
2010S007835,7,Horta-Guinardó,72-7-36,la Font d'en Fargues,248800,Pedrell,0003 0003,Dimarts,2,Laboral,2010,11,Novembre,16,13,Matí,Desconegut,0,1,0,1,1,"4586172,20","430532,23"
2010S006982,7,Horta-Guinardó,71-7-42,la Clota,194600,Marcel·lí,0002 0002,Dimecres,3,Laboral,2010,10,Octubre,13,10,Matí,Desconegut,0,1,0,1,1,"4586862,31","429416,73"
2010S004007,7,Horta-Guinardó,71-7-41,la Vall d'Hebron,41201,Berruguete,0085 0085,Dimecres,3,Laboral,2010,6,Juny,9,14,Tarda,Desconegut,0,5,0,5,2,"4587236,25","428771,99"
2010S006626,7,Horta-Guinardó,71-7-41,la Vall d'Hebron,169103,Jorge Manrique,0002 0002,Dijous,4,Laboral,2010,9,Setembre,30,16,Tarda,Desconegut,0,1,0,1,2,"4586995,86","429259,25"
2010S006029,7,Horta-Guinardó,71-7-40,Montbau,352507,Vall d'Hebron,0107 0107,Dilluns,1,Laboral,2010,9,Setembre,6,20,Tarda,Desconegut,0,1,0,1,2,"4586370,27","428337,56"
2010S000396,7,Horta-Guinardó,71-7-40,Montbau,701267,Dalt (Besòs),001070000,Dilluns,1,Laboral,2010,1,Gener,18,14,Tarda,Desconegut,0,1,0,1,2,"4586350,69","428347,49"
2010S005027,7,Horta-Guinardó,71-7-41,la Vall d'Hebron,701268,Dalt (Llobregat),001160000,Dilluns,1,Laboral,2010,7,Juliol,19,19,Tarda,Desconegut,0,3,0,3,4,"4587193,62","428675,50"
2010S004090,7,Horta-Guinardó,71-7-40,Montbau,148409,Sant Cugat,0250I0250I,Divendres,5,Laboral,2010,6,Juny,11,15,Tarda,Desconegut,0,1,0,1,2,"4587339,24","427430,92"
2010S005915,7,Horta-Guinardó,71-7-40,Montbau,25500,Arquitectura,0002B0002B,Dimecres,3,Laboral,2010,9,Setembre,1,20,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4586800,61","428420,53"
2010S007144,7,Horta-Guinardó,72-7-43,Horta,119003,Fabra i Puig,0401 0401,Dijous,4,Laboral,2010,10,Octubre,21,19,Tarda,Desconegut,0,2,0,2,2,"4587362,43","430110,31"
2010S004058,7,Horta-Guinardó,72-7-43,Horta,119003,Fabra i Puig,0407 0407,Dijous,4,Laboral,2010,6,Juny,10,18,Tarda,Desconegut,0,1,0,1,1,"4587406,56","430121,28"
2010S004018,7,Horta-Guinardó,72-7-43,Horta,700784,Cementiri de Collserola,0012 0012,Dimecres,3,Laboral,2010,6,Juny,9,17,Tarda,Desconegut,0,0,0,0,1,"4588681,90","429445,75"
2010S008762,7,Horta-Guinardó,72-7-43,Horta,701267,Dalt (Besòs),001220000,Dissabte,6,Laboral,2010,12,Desembre,18,22,Nit,Desconegut,0,4,0,4,2,"4587665,40","429028,02"
2010S007697,7,Horta-Guinardó,72-7-43,Horta,157308,Horta a Cerdanyola,001160000,Dijous,4,Laboral,2010,11,Novembre,11,14,Tarda,Desconegut,0,1,0,1,1,"4587592,69","429256,55"
2010S001902,7,Horta-Guinardó,72-7-43,Horta,157308,Horta a Cerdanyola,0075 0075,Divendres,5,Laboral,2010,3,Març,19,15,Tarda,Desconegut,0,1,0,1,2,"4588150,66","429037,33"
2010S006147,7,Horta-Guinardó,72-7-43,Horta,329505,Tajo,0025 0025,Diumenge,7,Laboral,2010,9,Setembre,12,04,Nit,Desconegut,0,0,0,0,2,"4586815,86","430029,19"
2010S000816,7,Horta-Guinardó,72-7-43,Horta,329505,Tajo,0031B0031B,Dimecres,3,Laboral,2010,2,Febrer,3,17,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4586800,90","430014,75"
2010S000941,7,Horta-Guinardó,72-7-43,Horta,329505,Tajo,0033 0033,Diumenge,7,Laboral,2010,2,Febrer,7,20,Tarda,Desconegut,0,1,0,1,2,"4586792,35","430007,08"
2010S008901,7,Horta-Guinardó,73-7-34,Can Baró,365702,Mare de Déu de Montserrat,0031 0031,Dijous,4,Laboral,2010,12,Desembre,23,18,Tarda,Desconegut,0,0,0,0,2,"4585075,93","429986,74"
2010S008820,7,Horta-Guinardó,72-7-43,Horta,179901,Lisboa,0001 0001,Dimarts,2,Laboral,2010,12,Desembre,21,16,Tarda,Desconegut,0,1,0,1,1,"4586780,64","429728,64"
2010S005185,7,Horta-Guinardó,72-7-43,Horta,700651,Estatut de Catalunya,0067X0067X,Diumenge,7,Laboral,2010,7,Juliol,25,14,Tarda,Desconegut,0,1,0,1,2,"4587499,88","429280,39"
2010S001130,7,Horta-Guinardó,72-7-43,Horta,241007,Palafox,0024 0024,Dilluns,1,Laboral,2010,2,Febrer,15,16,Tarda,Desconegut,0,1,0,1,2,"4586997,57","429635,15"
2010S004283,7,Horta-Guinardó,73-7-37,el Carmel,67103,Carmel,0006 0010,Dissabte,6,Laboral,2010,6,Juny,19,13,Matí,Desconegut,0,0,0,0,2,"4586493,00","429582,16"
2010S001078,7,Horta-Guinardó,73-7-37,el Carmel,97807,Dante Alighieri,0075 0075,Divendres,5,Laboral,2010,2,Febrer,12,15,Tarda,Desconegut,0,1,0,1,2,"4586565,65","429633,79"
2010S004432,7,Horta-Guinardó,73-7-37,el Carmel,55002,Calderón de la Barca,0001 0001,Divendres,5,Laboral,2010,6,Juny,25,17,Tarda,Desconegut,0,1,0,1,1,"4586098,01","429367,70"
2010S006204,7,Horta-Guinardó,73-7-37,el Carmel,275304,Ramon Rocafull,0099 0099,Dilluns,1,Laboral,2010,9,Setembre,13,10,Matí,Creuar per fora pas de vianants,0,1,0,1,1,"4585934,27","429405,62"
2010S004026,7,Horta-Guinardó,73-7-37,el Carmel,3600,Agudells,0036 0038,Dijous,4,Laboral,2010,6,Juny,10,01,Nit,Desconegut,0,0,0,0,1,"4586102,61","429637,32"
2010S000091,7,Horta-Guinardó,73-7-37,el Carmel,325504,Sigüenza,0002 0002,Dimarts,2,Laboral,2010,1,Gener,5,22,Nit,Desconegut,0,1,0,1,2,"4586283,17","429469,33"
2010S001757,7,Horta-Guinardó,74-7-35,el Guinardó,141206,Garriga i Roca,0012 0012,Dissabte,6,Laboral,2010,3,Març,13,13,Matí,Desconegut,0,1,0,1,3,"4585645,75","430765,86"
2010S000231,7,Horta-Guinardó,74-7-35,el Guinardó,141206,Garriga i Roca,0012 0012,Dijous,4,Laboral,2010,1,Gener,7,21,Tarda,Desconegut,0,0,1,1,1,"4585645,75","430765,86"
2010S005936,7,Horta-Guinardó,74-7-35,el Guinardó,365702,Mare de Déu de Montserrat,0158 0162,Dijous,4,Laboral,2010,9,Setembre,2,15,Tarda,Desconegut,0,1,0,1,2,"4585589,35","430837,87"
2010S008312,7,Horta-Guinardó,74-7-35,el Guinardó,367402,Volart,0072 0072,Dijous,4,Laboral,2010,12,Desembre,2,11,Matí,Desconegut,0,0,0,0,1,"4585400,81","431117,87"
2010S006822,7,Horta-Guinardó,74-7-33,el Baix Guinardó,178308,Lepant,0392 0392,Dijous,4,Laboral,2010,10,Octubre,7,17,Tarda,Desconegut,0,1,0,1,3,"4584574,92","430632,17"
2010S001570,7,Horta-Guinardó,74-7-33,el Baix Guinardó,178308,Lepant,0373 0387,Dijous,4,Laboral,2010,3,Març,4,18,Tarda,Desconegut,0,1,0,1,2,"4584601,28","430562,49"
2010S002110,7,Horta-Guinardó,73-7-37,el Carmel,325504,Sigüenza,0074B0074B,Divendres,5,Laboral,2010,3,Març,26,15,Tarda,Desconegut,0,0,0,0,2,"4586137,89","429234,65"
2010S006491,7,Horta-Guinardó,74-7-35,el Guinardó,339906,Torre dels Pardals,0034 0034,Dissabte,6,Laboral,2010,9,Setembre,25,16,Tarda,Desconegut,0,0,1,1,2,"4585981,16","431153,65"
2010S006365,7,Horta-Guinardó,74-7-35,el Guinardó,192604,Mas Casanovas,0070 0070,Dimarts,2,Laboral,2010,9,Setembre,21,08,Matí,Desconegut,0,1,0,1,1,"4585103,68","430860,46"
2010S004417,8,Nou Barris,82-8-49,Canyelles,153158,Guineueta Vella,0007 0007,Dijous,4,Laboral,2010,6,Juny,24,18,Tarda,Desconegut,0,1,0,1,1,"4588169,31","429948,99"
2010S005879,8,Nou Barris,82-8-49,Canyelles,701267,Dalt (Besòs),001390000,Dimarts,2,Laboral,2010,8,Agost,31,16,Tarda,Desconegut,0,1,0,1,2,"4588244,33","430611,06"
2010S003338,8,Nou Barris,81-8-55,Ciutat Meridiana,701432,C-17 (Barcelona),000140000,Diumenge,7,Laboral,2010,5,Maig,16,04,Nit,Desconegut,0,1,0,1,1,"4590554,71","431474,78"
2010S007483,8,Nou Barris,83-8-48,la Guineueta,356905,Verdum,0039B0039B,Dijous,4,Laboral,2010,11,Novembre,4,03,Nit,Desconegut,0,3,0,3,4,"4587576,64","430909,75"
2010S008003,8,Nou Barris,82-8-53,la Trinitat Nova,701267,Dalt (Besòs),001530000,Dilluns,1,Laboral,2010,11,Novembre,22,08,Matí,Desconegut,0,1,0,1,1,"4588683,05","431924,07"
2010S006402,8,Nou Barris,82-8-53,la Trinitat Nova,132205,Fosca,0032X0032X,Dimecres,3,Laboral,2010,9,Setembre,22,12,Matí,Desconegut,0,2,0,2,2,"4588869,69","431714,10"
2010S003300,8,Nou Barris,83-8-48,la Guineueta,186601,Llucmajor,0002B0002B,Divendres,5,Laboral,2010,5,Maig,14,14,Tarda,Desconegut,0,1,0,1,2,"4587721,75","431007,01"
2010S007791,8,Nou Barris,83-8-48,la Guineueta,186601,Llucmajor,0002E0002E,Dilluns,1,Laboral,2010,11,Novembre,15,10,Matí,Desconegut,0,1,0,1,1,"4587738,50","430991,07"
2010S001707,8,Nou Barris,82-8-53,la Trinitat Nova,291300,S'Agaró,0001 0001,Dijous,4,Laboral,2010,3,Març,11,10,Matí,Desconegut,0,1,0,1,2,"4588725,28","432070,70"
2010S003334,8,Nou Barris,82-8-53,la Trinitat Nova,701432,C-17 (Barcelona),000000000,Dissabte,6,Laboral,2010,5,Maig,15,19,Tarda,Desconegut,0,0,0,0,2,"4589435,64","432227,67"
2010S007164,8,Nou Barris,82-8-50,les Roquetes,341409,Torres,0064 0064,Divendres,5,Laboral,2010,10,Octubre,22,12,Matí,Desconegut,0,1,0,1,1,"4588695,94","431078,51"
2010S005653,8,Nou Barris,82-8-50,les Roquetes,120807,Favència,0135 0137,Dimecres,3,Laboral,2010,8,Agost,18,09,Matí,Desconegut,0,1,0,1,2,"4588356,94","430803,88"
2010S005628,8,Nou Barris,82-8-50,les Roquetes,259104,Pla de Fornells,0041 0041,Dilluns,1,Laboral,2010,8,Agost,16,04,Nit,Desconegut,0,2,0,2,2,"4588773,37","431144,25"
2010S000880,8,Nou Barris,82-8-50,les Roquetes,9800,Almagro,0035 0035,Divendres,5,Laboral,2010,2,Febrer,5,20,Tarda,Desconegut,0,1,0,1,1,"4588387,92","430861,62"
2010S006395,8,Nou Barris,83-8-52,la Prosperitat,127205,Flor de Neu,0067 0067,Dimecres,3,Laboral,2010,9,Setembre,22,06,Matí,Desconegut,0,0,0,0,2,"4588494,15","431762,39"
2010S001940,8,Nou Barris,83-8-52,la Prosperitat,174307,Júlia,0038 0038,Divendres,5,Laboral,2010,3,Març,19,21,Tarda,Desconegut,0,2,0,2,4,"4587955,86","431209,32"
2010S002764,8,Nou Barris,83-8-51,Verdun,26605,Artesania,0026 0026,Dissabte,6,Laboral,2010,4,Abril,24,11,Matí,Desconegut,0,0,0,0,2,"4587849,73","431077,95"
2010S000276,8,Nou Barris,84-8-45,Porta,255500,Piferrer,0129B0129B,Dimecres,3,Laboral,2010,1,Gener,13,19,Tarda,Desconegut,0,1,0,1,2,"4587050,94","431302,02"
2010S003906,8,Nou Barris,84-8-44,Vilapicina i la Torre Llobeta,209900,Meridiana,0383 0383,Dissabte,6,Laboral,2010,6,Juny,5,21,Tarda,Desconegut,0,1,0,1,4,"4586791,74","431736,40"
2010S003003,8,Nou Barris,84-8-44,Vilapicina i la Torre Llobeta,111704,Escòcia,0053 0061,Dilluns,1,Laboral,2010,5,Maig,3,12,Matí,Desconegut,0,0,0,0,2,"4586657,83","431533,35"
2010S008333,8,Nou Barris,84-8-44,Vilapicina i la Torre Llobeta,141308,Garrigó,0007 0007,Dijous,4,Laboral,2010,12,Desembre,2,17,Tarda,Desconegut,0,0,0,0,1,"4586743,77","431541,08"
2010S003914,8,Nou Barris,83-8-52,la Prosperitat,701267,Dalt (Besòs),0002E0000,Diumenge,7,Laboral,2010,6,Juny,6,13,Matí,Desconegut,0,5,0,5,2,"4588590,99","431491,09"
2010S008708,8,Nou Barris,83-8-52,la Prosperitat,701268,Dalt (Llobregat),001510000,Dijous,4,Laboral,2010,12,Desembre,16,16,Tarda,Desconegut,0,1,0,1,2,"4588636,05","431728,30"
2010S002804,8,Nou Barris,84-8-46,el Turó de la Peira,103003,Doctor Pi i Molist,0035 0037,Dilluns,1,Laboral,2010,4,Abril,26,10,Matí,Desconegut,0,1,0,1,2,"4587088,65","430950,57"
2010S002676,8,Nou Barris,84-8-45,Porta,103003,Doctor Pi i Molist,0020 0020,Dimecres,3,Laboral,2010,4,Abril,21,11,Matí,Desconegut,0,1,0,1,1,"4586948,49","431030,82"
2010S007518,8,Nou Barris,84-8-45,Porta,113404,Escultor Ordóñez,0132X0132X,Divendres,5,Laboral,2010,11,Novembre,5,06,Matí,Desconegut,0,0,0,0,3,"4587513,98","431231,80"
2010S004894,9,Sant Andreu,91-9-61,la Sagrera,292507,Gran de la Sagrera,0077 0079,Dimecres,3,Laboral,2010,7,Juliol,14,08,Matí,Desconegut,0,1,0,1,2,"4585939,54","432393,95"
2010S004390,9,Sant Andreu,91-9-61,la Sagrera,169908,Josep Estivill,0044 0044,Dimecres,3,Laboral,2010,6,Juny,23,15,Tarda,Desconegut,0,1,0,1,2,"4585576,76","432254,35"
2010S000863,9,Sant Andreu,91-9-61,la Sagrera,233701,Olesa,0076 0080,Divendres,5,Laboral,2010,2,Febrer,5,11,Matí,Desconegut,0,0,0,0,1,"4586089,21","431963,90"
2010S006156,9,Sant Andreu,91-9-61,la Sagrera,65403,Cardenal Tedeschini,0001 0001,Diumenge,7,Laboral,2010,9,Setembre,12,15,Tarda,Desconegut,0,1,0,1,2,"4586300,56","431955,37"
2010S005049,9,Sant Andreu,91-9-61,la Sagrera,140407,Garcilaso,0075 0075,Dimarts,2,Laboral,2010,7,Juliol,20,11,Matí,Desconegut,0,1,0,1,2,"4586007,60","432094,45"
2010S007660,9,Sant Andreu,91-9-61,la Sagrera,209900,Meridiana,0282 0282,Dimecres,3,Laboral,2010,11,Novembre,10,08,Matí,Desconegut,0,1,0,1,2,"4585869,59","432082,09"
2010S007356,9,Sant Andreu,91-9-62,el Congrés i els Indians,121402,Felip II,0136B0136B,Divendres,5,Laboral,2010,10,Octubre,29,11,Matí,Desconegut,0,1,0,1,2,"4586069,16","431763,81"
2010S002014,9,Sant Andreu,91-9-61,la Sagrera,250609,Pegàs,0005 0007,Dimarts,2,Laboral,2010,3,Març,23,14,Tarda,Desconegut,0,1,0,1,2,"4586418,68","432065,49"
2010S005678,9,Sant Andreu,92-9-60,Sant Andreu,322007,Segre,0019 0021,Dijous,4,Laboral,2010,8,Agost,19,20,Tarda,Desconegut,0,1,0,1,2,"4587322,35","432502,84"
2010S004485,9,Sant Andreu,92-9-60,Sant Andreu,239300,Pare Manyanet,0031 0033,Dilluns,1,Laboral,2010,6,Juny,28,17,Tarda,Desconegut,0,0,0,0,1,"4586623,59","432657,41"
2010S003139,9,Sant Andreu,91-9-63,Navas,209900,Meridiana,0225 0227,Dissabte,6,Laboral,2010,5,Maig,8,13,Matí,Desconegut,0,3,0,3,2,"4585330,55","432024,76"
2010S004281,9,Sant Andreu,91-9-63,Navas,367300,Biscaia,0357 0359,Dissabte,6,Laboral,2010,6,Juny,19,10,Matí,Desconegut,0,1,0,1,2,"4585390,50","432009,65"
2010S001796,9,Sant Andreu,91-9-62,el Congrés i els Indians,121402,Felip II,0145 0147,Dilluns,1,Laboral,2010,3,Març,15,10,Matí,Desconegut,0,1,0,1,2,"4586034,57","431751,46"
2010S005291,9,Sant Andreu,91-9-63,Navas,115603,Espronceda,0328B0328B,Dijous,4,Laboral,2010,7,Juliol,29,08,Matí,Desconegut,0,1,0,1,2,"4585404,11","432230,59"
2010S008908,9,Sant Andreu,91-9-62,el Congrés i els Indians,194406,Maragall,0178 0180,Dijous,4,Laboral,2010,12,Desembre,23,21,Tarda,Desconegut,0,1,0,1,2,"4586301,56","431188,87"
2010S001214,9,Sant Andreu,91-9-63,Navas,297001,Sant Antoni Maria Claret,0353 0353,Dijous,4,Laboral,2010,2,Febrer,18,13,Matí,Desconegut,0,1,0,1,1,"4585736,26","432013,03"
2010S000867,9,Sant Andreu,92-9-60,Sant Andreu,209900,Meridiana,0450 0454,Divendres,5,Laboral,2010,2,Febrer,5,13,Matí,Desconegut,0,1,0,1,2,"4587280,53","431836,35"
2010S001801,9,Sant Andreu,92-9-60,Sant Andreu,296202,Gran de Sant Andreu,0474X0474X,Diumenge,7,Laboral,2010,3,Març,14,20,Tarda,Desobeir el senyal del semàfor,0,1,0,1,1,"4588164,10","432202,21"
2010S006628,9,Sant Andreu,92-9-60,Sant Andreu,314100,Santa Coloma,0073 0073,Dijous,4,Laboral,2010,9,Setembre,30,17,Tarda,Desconegut,0,1,0,1,2,"4588690,32","432764,86"
2010S007975,9,Sant Andreu,92-9-60,Sant Andreu,15052,Andana de l'Estació,0004 0004,Dissabte,6,Laboral,2010,11,Novembre,20,16,Tarda,Desconegut,0,1,0,1,1,"4588540,95","432685,36"
2010S002951,9,Sant Andreu,92-9-60,Sant Andreu,209900,Meridiana,0612 0612,Divendres,5,Laboral,2010,4,Abril,30,14,Tarda,Desconegut,0,1,0,1,1,"4588462,46","432129,16"
2010S002939,9,Sant Andreu,92-9-60,Sant Andreu,322007,Segre,0024 0024,Divendres,5,Laboral,2010,4,Abril,30,14,Tarda,Desconegut,0,1,0,1,2,"4587352,13","432470,46"
